,Simulation number,Percent of coerced cars,Percent of lying cars,Percent of honest cars,Density,Accuracy,True Positives,True Negatives,False Positives,False Negatives,Percent True Positives,Percent True Negatives,Percent False Positives,Percent False Negatives
90,90,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,68.22222222222221,515,99,1,285,57.22222222222222,11.0,0.1111111111111111,31.666666666666664
91,91,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,68.55555555555556,518,99,1,282,57.55555555555556,11.0,0.1111111111111111,31.333333333333336
92,92,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,68.77777777777779,520,99,1,280,57.77777777777777,11.0,0.1111111111111111,31.11111111111111
93,93,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,67.33333333333333,506,100,0,294,56.222222222222214,11.11111111111111,0.0,32.666666666666664
94,94,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,65.22222222222223,488,99,1,312,54.22222222222223,11.0,0.1111111111111111,34.66666666666667
95,95,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,68.11111111111111,514,99,1,286,57.111111111111114,11.0,0.1111111111111111,31.77777777777778
96,96,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,66.88888888888889,503,99,1,297,55.888888888888886,11.0,0.1111111111111111,33.0
97,97,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,70.88888888888889,540,98,2,260,60.0,10.888888888888888,0.2222222222222222,28.888888888888886
98,98,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,67.11111111111111,505,99,1,295,56.111111111111114,11.0,0.1111111111111111,32.77777777777778
99,99,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,68.22222222222221,514,100,0,286,57.111111111111114,11.11111111111111,0.0,31.77777777777778
