,Unnamed: 0,Simulation number,Percent of coerced cars,Percent of lying cars,Percent of honest cars,Density,Accuracy,True Positives,True Negatives,False Positives,False Negatives,Percent True Positives,Percent True Negatives,Percent False Positives,Percent False Negatives
82,82,82,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,53.66666666666666,22,300,0,278,3.6666666666666665,50.0,0.0,46.33333333333333
83,83,83,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,53.5,21,300,0,279,3.5000000000000004,50.0,0.0,46.5
84,84,84,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,55.333333333333336,32,300,0,268,5.333333333333334,50.0,0.0,44.66666666666666
85,85,85,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,54.16666666666666,25,300,0,275,4.166666666666666,50.0,0.0,45.83333333333333
86,86,86,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,54.50000000000001,27,300,0,273,4.5,50.0,0.0,45.5
87,87,87,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,51.5,9,300,0,291,1.5,50.0,0.0,48.5
88,88,88,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,56.99999999999999,42,300,0,258,7.000000000000001,50.0,0.0,43.0
89,89,89,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,53.833333333333336,23,300,0,277,3.833333333333333,50.0,0.0,46.16666666666666
90,90,90,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,54.333333333333336,26,300,0,274,4.333333333333334,50.0,0.0,45.66666666666666
91,91,91,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,54.833333333333336,31,298,2,269,5.166666666666667,49.66666666666666,0.3333333333333333,44.83333333333333
92,92,92,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,51.83333333333333,13,298,2,287,2.166666666666667,49.66666666666666,0.3333333333333333,47.833333333333336
93,93,93,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,53.0,18,300,0,282,3.0,50.0,0.0,47.0
94,94,94,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,53.5,21,300,0,279,3.5000000000000004,50.0,0.0,46.5
95,95,95,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,54.50000000000001,27,300,0,273,4.5,50.0,0.0,45.5
96,96,96,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,53.833333333333336,23,300,0,277,3.833333333333333,50.0,0.0,46.16666666666666
97,97,97,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,52.66666666666666,18,298,2,282,3.0,49.66666666666666,0.3333333333333333,47.0
98,98,98,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,54.833333333333336,29,300,0,271,4.833333333333333,50.0,0.0,45.16666666666666
99,99,99,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,52.66666666666666,16,300,0,284,2.666666666666667,50.0,0.0,47.333333333333336
0,0,0,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
1,1,1,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
2,2,2,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.8
3,3,3,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
4,4,4,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
5,5,5,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
6,6,6,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
7,7,7,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.8
8,8,8,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.8
9,9,9,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
10,10,10,10.0,70.0,20.0,0.064,70.0,0,700,0,300,0.0,70.0,0.0,30.0
